Rank,Card
2543,9173
2544,5589
2545,7012
2546,6780
2547,2127
2548,1923
2549,1671
2550,1404
2551,3282
2552,1690
2553,3198
2554,5631
2555,4353
2556,2091
2557,7849
2558,2485
2559,6077
2560,5337
2561,5703
2562,1893
2563,4332
2564,4445
2565,8974
2566,4191
2567,9296
2568,9131
2569,953
2570,2645
2571,8327
2572,737
2573,2699
2574,7626
2575,6466
2576,1605
2577,5340
2578,4828
2579,1397
2580,2534
2581,1209
2582,7809
2583,931
2584,5309
2585,2798
2586,3345
2587,315
2588,7858
2589,5639
2590,9345
2591,9762
2592,9856
2593,6408
2594,8096
2595,1638
2596,8508
2597,849
2598,9446
2599,7164
2600,2600
2601,7122
2602,5914
2603,8343
2604,707
2605,279
2606,1285
2607,7898
2608,5374
2609,7830
2610,9107
2611,8181
2612,2404
2613,2682
2614,7436
2615,5728
2616,6497
2617,6574
2618,5174
2619,5202
2620,3961
2621,3380
2622,8621
2623,8080
2624,7764
2625,3762
2626,7026
2627,2413
2628,5307
2629,2557
2630,6503
2631,212
2632,1856
2633,7826
2634,8162
2635,1076
2636,6289
2637,6197
2638,4853
2639,5932
2640,1168
2641,1614
2642,8469
2643,3509
2644,9455
2645,1063
2646,6622
2647,578
2648,1018
2649,8723
2650,3530
2651,1501
2652,9556
2653,5688
2654,2343
2655,2884
2656,8520
2657,9140
2658,698
2659,8009
2660,1190
2661,2472
2662,3487
2663,6259
2664,1536
2665,1394
2666,3764
2667,7631
2668,1852
2669,2895
2670,9750
2671,5435
2672,6556
2673,2391
2674,9476
2675,7227
2676,4888
2677,7728
2678,5939
2679,306
2680,9788
2681,2214
2682,5816
2683,1309
2684,3608
2685,4591
2686,3871
2687,2192
2688,6250
2689,5556
2690,1490
2691,7652
2692,3517
2693,5859
2694,4025
2695,1131
2696,5942
2697,3174
2698,1794
2699,7800
2700,8102
2701,167
2702,8581
2703,6298
2704,4302
2705,4071
2706,6248
2707,1460
2708,9917
2709,6716
2710,553
2711,1317
2712,5808
2713,2523
2714,4658
2715,8309
2716,3495
2717,2686
2718,2337
2719,1774
2720,5665
2721,7933
2722,6274
2723,2920
2724,9884
2725,5231
2726,775
2727,4923
2728,2242
2729,8667
2730,2338
2731,126
2732,6797
2733,6986
2734,6389
2735,7054
2736,6866
2737,1626
2738,9211
2739,6655
2740,1287
2741,8834
2742,4357
2743,4804
2744,420
2745,2978
2746,1185
2747,8844
2748,7784
2749,9226
2750,9012
2751,826
2752,9322
2753,9957
2754,9316
2755,3024
2756,4367
2757,852
2758,6212
2759,3731
2760,6169
2761,9295
2762,874
2763,7085
2764,9792
2765,5296
2766,8763
2767,7128
2768,9502
2769,511
2770,9919
2771,7376
2772,2524
2773,8593
2774,6651
2775,8368
2776,3242
2777,3819
2778,9459
2779,7610
2780,6997
2781,3748
2782,990
2783,5345
2784,7740
2785,1329
2786,1088
2787,3519
2788,9146
2789,4889
2790,2121
2791,2357
2792,794
2793,8426
2794,2736
2795,2342
2796,3745
2797,3151
2798,2846
2799,571
2800,7330
2801,50
2802,2389
2803,3790
2804,8948
2805,8861
2806,5641
2807,2058
2808,435
2809,2696
2810,842
2811,8923
2812,8675
2813,4253
2814,9538
2815,7823
2816,6548
2817,135
2818,6460
2819,8255
2820,6144
2821,3722
2822,9391
2823,5840
2824,1042
2825,1751
2826,4479
2827,986
2828,5417
2829,5498
2830,9521
2831,8788
2832,2117
2833,6225
2834,9697
2835,8648
2836,9634
2837,9742
2838,1132
2839,1170
2840,6527
2841,6263
2842,5269
2843,3291
2844,8391
2845,8179
2846,4523
2847,6091
2848,6500
2849,2132
2850,6202
2851,4137
2852,5972
2853,2883
2854,8067
2855,6678
2856,8635
2857,2302
2858,6903
2859,8917
2860,5427
2861,9170
2862,5065
2863,9440
2864,2282
2865,7964
2866,6244
2867,8743
2868,4488
2869,541
2870,7947
2871,7020
2872,4917
2873,6240
2874,6886
2875,8121
2876,329
2877,5756
2878,1570
2879,3196
2880,9594
2881,59
2882,4413
2883,8261
2884,3164
2885,8962
2886,7346
2887,4943
2888,4238
2889,5690
2890,287
2891,6525
2892,9866
2893,396
2894,1032
2895,6318
2896,3131
2897,6695
2898,9758
2899,6089
2900,3483
2901,7571
2902,5842
2903,8559
2904,4159
2905,5568
2906,7030
2907,2195
2908,2931
2909,9832
2910,8219
2911,8981
2912,2116
2913,7704
2914,9169
2915,6768
2916,7217
2917,8695
2918,673
2919,6040
2920,5320
2921,2784
2922,7960
2923,2708
2924,1387
2925,3188
2926,4269
2927,5964
2928,8678
2929,9979
2930,9668
2931,796
2932,8612
2933,3337
2934,7507
2935,9875
2936,1560
2937,2811
2938,5804
2939,6393
2940,4363
2941,6977
2942,3273
2943,7167
2944,7200
2945,9323
2946,7197
2947,5118
2948,910
2949,8204
2950,6898
2951,8196
2952,9238
2953,6047
2954,243
2955,8352
2956,8827
2957,3660
2958,4691
2959,285
2960,3047
2961,3412
2962,9636
2963,1701
2964,9382
2965,4168
2966,5045
2967,6386
2968,7360
2969,9985
2970,8959
2971,9826
2972,5996
2973,6999
2974,9328
2975,6492
2976,4105
2977,5998
2978,4643
2979,2788
2980,4968
2981,3015
2982,1373
2983,8545
2984,1270
2985,6210
2986,580
2987,5798
2988,5059
2989,8355
2990,9176
2991,767
2992,8138
2993,4952
2994,3638
2995,1141
2996,5146
2997,6424
2998,3460
2999,5316
3000,9947
3001,6783
3002,504
3003,3501
3004,39
3005,1957
3006,91
3007,2848
3008,3358
3009,9049
3010,4343
3011,8011
3012,6316
3013,6239
3014,2080
3015,352
3016,3246
3017,3072
3018,26
3019,7790
3020,9022
3021,3932
3022,4738
3023,7798
3024,3006
3025,8256
3026,5941
3027,6125
3028,3193
3029,4032
3030,2447
3031,15
3032,1552
3033,7208
3034,8811
3035,5496
3036,8453
3037,599
3038,6849
3039,3724
3040,3758
3041,7063
3042,8058
3043,1015
3044,5988
3045,3042
3046,8153
3047,6608
3048,1755
3049,7747
3050,4535
3051,3113
3052,377
3053,8318
3054,1428
3055,6964
3056,7390
3057,3413
3058,1003
3059,7021
3060,4899
3061,787
3062,7769
3063,1720
3064,3618
3065,6485
3066,2968
3067,2366
3068,8394
3069,1857
3070,386
3071,855
3072,3857
3073,115
3074,695
3075,6870
3076,4108
3077,5912
3078,4577
3079,4656
3080,3081
3081,2084
3082,9093
3083,301
3084,3206
3085,703
3086,7270
3087,6881
3088,1423
3089,7892
3090,9162
3091,6206
3092,8565
3093,5928
3094,4410
3095,3929
3096,392
3097,9975
3098,3798
3099,8483
3100,5980
3101,6353
3102,729
3103,4731
3104,8217
3105,7207
3106,3203
3107,4374
3108,3022
3109,2743
3110,4532
3111,9503
3112,2154
3113,6247
3114,4291
3115,3686
3116,7813
3117,5208
3118,9752
3119,498
3120,6473
3121,9984
3122,7288
3123,1048
3124,7829
3125,5098
3126,983
3127,6978
3128,6858
3129,2147
3130,2741
3131,866
3132,9934
3133,1284
3134,5380
3135,7364
3136,9025
3137,2544
3138,8623
3139,5885
3140,3269
3141,4315
3142,7615
3143,7188
3144,2159
3145,1904
3146,7618
3147,9982
3148,1405
3149,291
3150,67
3151,7373
3152,1430
3153,814
3154,8605
3155,9732
3156,5211
3157,7546
3158,1955
3159,3576
3160,513
3161,7890
3162,5959
3163,8190
3164,3541
3165,3989
3166,6566
3167,7013
3168,7916
3169,5258
3170,5217
3171,6141
3172,7575
3173,3814
3174,7767
3175,9539
3176,1797
3177,8359
3178,5264
3179,3401
3180,4966
3181,8903
3182,1722
3183,5039
3184,8061
3185,9428
3186,505
3187,5142
3188,7262
3189,2760
3190,1260
3191,8475
3192,419
3193,726
3194,8797
3195,9422
3196,6885
3197,4652
3198,4040
3199,613
3200,9032
3201,9899
3202,3695
3203,5800
3204,2684
3205,2168
3206,2477
3207,136
3208,8249
3209,3112
3210,2896
3211,8427
3212,1010
3213,3253
3214,7413
3215,9234
3216,1786
3217,9805
3218,6489
3219,8704
3220,686
3221,801
3222,850
3223,2053
3224,3690
3225,1235
3226,7598
3227,4453
3228,5742
3229,1364
3230,4779
3231,2436
3232,7023
3233,473
3234,4076
3235,4189
3236,5867
3237,9110
3238,1016
3239,8916
3240,4533
3241,5868
3242,1883
3243,8006
3244,770
3245,491
3246,4696
3247,9536
3248,9766
3249,964
3250,8733
3251,5373
3252,2311
3253,2324
3254,9499
3255,5557
3256,2878
3257,2131
3258,5104
3259,9083
3260,5573
3261,9933
3262,8901
3263,6428
3264,7091
3265,1021
3266,9779
3267,2542
3268,1062
3269,675
3270,488
3271,6802
3272,771
3273,9335
3274,5746
3275,1152
3276,1123
3277,3856
3278,4795
3279,5575
3280,8135
3281,5167
3282,975
3283,5476
3284,6319
3285,9099
3286,3459
3287,7073
3288,8213
3289,1879
3290,5343
3291,9002
3292,5923
3293,5570
3294,2830
3295,7677
3296,1433
3297,8285
3298,194
3299,3614
3300,2222
3301,1632
3302,2514
3303,7456
3304,1944
3305,4836
3306,1652
3307,3471
3308,5138
3309,956
3310,2816
3311,2395
3312,8952
3313,2601
3314,3371
3315,8550
3316,3582
3317,8657
3318,8806
3319,6948
3320,5372
3321,8020
3322,4204
3323,5981
3324,4612
3325,4396
3326,8760
3327,9818
3328,9448
3329,4295
3330,4863
3331,4808
3332,8279
3333,9550
3334,1159
3335,5074
3336,9444
3337,278
3338,6534
3339,7301
3340,8023
3341,4275
3342,380
3343,2483
3344,9014
3345,3300
3346,110
3347,9963
3348,1184
3349,5727
3350,5085
3351,7247
3352,8683
3353,1588
3354,5938
3355,2777
3356,8205
3357,846
3358,3277
3359,7071
3360,3091
3361,9976
3362,9564
3363,6137
3364,1971
3365,4158
3366,101
3367,2459
3368,778
3369,7630
3370,6890
3371,4662
3372,5719
3373,2963
3374,999
3375,8433
3376,9824
3377,4785
3378,6775
3379,1503
3380,7595
3381,9932
3382,409
3383,3309
3384,4789
3385,7450
3386,8899
3387,3065
3388,5139
3389,3191
3390,3028
3391,6539
3392,8867
3393,9312
3394,2845
3395,3236
3396,1052
3397,103
3398,1868
3399,4694
3400,2762
3401,4144
3402,2943
3403,2606
3404,4454
3405,5765
3406,9943
3407,9492
3408,1900
3409,6433
3410,9848
3411,4294
3412,2224
3413,2075
3414,7471
3415,5423
3416,7166
3417,1273
3418,8815
3419,9288
3420,1721
3421,1656
3422,8051
3423,5553
3424,5056
3425,9271
3426,9852
3427,1537
3428,6827
3429,7548
3430,8287
3431,3533
3432,1822
3433,2321
3434,5081
3435,6790
3436,4362
3437,3279
3438,6767
3439,1180
3440,7511
3441,7866
3442,4911
3443,6992
3444,4177
3445,6313
3446,9277
3447,7155
3448,6150
3449,3680
3450,8824
3451,4249
3452,4972
3453,8231
3454,4055
3455,7714
3456,5732
3457,7182
3458,728
3459,3669
3460,6297
3461,2875
3462,1140
3463,8672
3464,5358
3465,4835
3466,1514
3467,3674
3468,8633
3469,4069
3470,3908
3471,8578
3472,7
3473,6813
3474,8696
3475,2446
3476,6109
3477,5110
3478,1238
3479,6140
3480,5255
3481,2976
3482,4057
3483,4877
3484,9868
3485,3244
3486,3742
3487,8214
3488,7101
3489,1956
3490,2916
3491,3935
3492,2061
3493,2260
3494,4412
3495,6486
3496,7230
3497,3503
3498,768
3499,8259
3500,9724
3501,3788
3502,2393
3503,6739
3504,9906
3505,9248
3506,4486
3507,5134
3508,777
3509,5656
3510,2819
3511,6067
3512,6459
3513,2401
3514,697
3515,2003
3516,2122
3517,9822
3518,8326
3519,6893
3520,3126
3521,284
3522,7998
3523,9297
3524,8718
3525,457
3526,5615
3527,1467
3528,4344
3529,3625
3530,9614
3531,8776
3532,9510
3533,1704
3534,1274
3535,6860
3536,7222
3537,7400
3538,2902
3539,2865
3540,5880
3541,3110
3542,127
3543,3936
3544,8439
3545,3352
3546,3251
3547,3045
3548,3240
3549,9426
3550,6107
3551,724
3552,1002
3553,1938
3554,4098
3555,7273
3556,3693
3557,9533
3558,6285
3559,2778
3560,204
3561,1677
3562,2558
3563,6306
3564,2825
3565,6431
3566,2885
3567,8818
3568,3706
3569,1716
3570,4048
3571,5236
3572,3384
3573,7272
3574,8174
3575,5385
3576,5579
3577,9292
3578,7156
3579,8504
3580,830
3581,9301
3582,5248
3583,8904
3584,6564
3585,9195
3586,5594
3587,3774
3588,5180
3589,8026
3590,8553
3591,1024
3592,7104
3593,288
3594,8018
3595,6361
3596,7260
3597,2643
3598,9504
3599,12
3600,1529
3601,5415
3602,6800
3603,5041
3604,1258
3605,7315
3606,6233
3607,6343
3608,7142
3609,9
3610,1487
3611,6058
3612,2730
3613,433
3614,2308
3615,3283
3616,3177
3617,7991
3618,4087
3619,3381
3620,231
3621,4336
3622,9311
3623,5364
3624,9990
3625,4325
3626,9257
3627,5927
3628,5369
3629,5267
3630,7672
3631,7972
3632,5889
3633,7153
3634,4971
3635,7783
3636,789
3637,9467
3638,1339
3639,7698
3640,6257
3641,9275
3642,8321
3643,621
3644,7835
3645,752
3646,3230
3647,1118
3648,5854
3649,9237
3650,2070
3651,2849
3652,2298
3653,6923
3654,3272
3655,877
3656,8885
3657,8643
3658,1248
3659,4074
3660,7147
3661,6559
3662,7005
3663,4650
3664,3884
3665,4333
3666,6845
3667,9715
3668,3157
3669,6149
3670,7801
3671,7540
3672,3747
3673,4687
3674,1653
3675,2347
3676,3311
3677,5383
3678,9273
3679,4254
3680,3940
3681,4359
3682,4065
3683,49
3684,7988
3685,9274
3686,2511
3687,1600
3688,1894
3689,2476
3690,5784
3691,9631
3692,9109
3693,4990
3694,3508
3695,6188
3696,8128
3697,7679
3698,5985
3699,7695
3700,7581
3701,8183
3702,4459
3703,2983
3704,8604
3705,3556
3706,4422
3707,7086
3708,544
3709,8282
3710,2340
3711,7682
3712,7183
3713,3829
3714,5799
3715,7389
3716,6511
3717,694
3718,1907
3719,4477
3720,7691
3721,2894
3722,1590
3723,3197
3724,6075
3725,7426
3726,4900
3727,843
3728,2603
3729,3860
3730,972
3731,9019
3732,3818
3733,3181
3734,9047
3735,5179
3736,7267
3737,4417
3738,2683
3739,100
3740,8748
3741,6300
3742,4219
3743,7461
3744,1419
3745,4914
3746,2123
3747,3553
3748,3832
3749,4251
3750,1380
3751,9194
3752,6278
3753,2415
3754,6245
3755,1543
3756,5432
3757,8990
3758,8178
3759,5189
3760,9033
3761,6342
3762,5601
3763,4567
3764,761
3765,4026
3766,8991
3767,1004
3768,7031
3769,190
3770,1275
3771,4634
3772,6404
3773,1787
3774,2640
3775,5121
3776,5106
3777,5034
3778,4823
3779,9633
3780,6647
3781,3636
3782,1153
3783,1359
3784,5305
3785,2714
3786,9192
3787,7500
3788,7815
3789,2697
3790,5975
3791,875
3792,5483
3793,318
3794,9129
3795,5538
3796,8845
3797,3749
3798,1484
3799,2521
3800,5831
3801,9669
3802,3922
3803,3111
3804,748
3805,6750
3806,330
3807,6310
3808,2269
3809,4391
3810,2180
3811,4143
3812,7075
3813,8794
3814,1925
3815,7191
3816,4983
3817,8965
3818,8620
3819,3637
3820,2290
3821,4014
3822,7832
3823,4759
3824,5054
3825,2892
3826,7864
3827,3107
3828,540
3829,608
3830,1895
3831,9281
3832,2552
3833,4408
3834,5801
3835,8085
3836,2339
3837,1948
3838,2646
3839,5477
3840,7918
3841,3736
3842,1734
3843,2768
3844,3880
3845,390
3846,1835
3847,1227
3848,7549
3849,8663
3850,4102
3851,9320
3852,6713
3853,3811
3854,8866
3855,882
3856,5764
3857,9362
3858,3849
3859,8509
3860,3973
3861,9136
3862,7928
3863,5522
3864,314
3865,2238
3866,1249
3867,7840
3868,7088
3869,8555
3870,5247
3871,4196
3872,9729
3873,4126
3874,7966
3875,1316
3876,2911
3877,6323
3878,2677
3879,6288
3880,3631
3881,4039
3882,3840
3883,3937
3884,7566
3885,998
3886,5413
3887,3507
3888,3629
3889,1424
3890,3719
3891,9615
3892,3357
3893,8048
3894,1968
3895,1268
3896,1758
3897,8521
3898,8862
3899,3927
3900,381
3901,9967
3902,2995
3903,6937
3904,9566
3905,581
3906,8465
3907,917
3908,5049
3909,7332
3910,8244
3911,9914
3912,7811
3913,8131
3914,9777
3915,8892
3916,4991
3917,717
3918,2249
3919,5353
3920,6542
3921,7319
3922,2257
3923,8869
3924,9282
3925,5754
3926,5233
3927,9117
3928,5806
3929,8523
3930,5913
3931,5235
3932,7424
3933,9649
3934,3709
3935,8251
3936,8859
3937,7292
3938,1807
3939,1913
3940,1930
3941,8579
3942,4928
3943,3465
3944,9961
3945,7555
3946,6448
3947,4548
3948,421
3949,5669
3950,2529
3951,552
3952,6968
3953,8412
3954,5550
3955,3723
3956,3543
3957,8823
3958,8005
3959,8424
3960,9368
3961,3444
3962,628
3963,443
3964,3137
3965,3813
3966,9373
3967,9897
3968,2022
3969,7582
3970,5755
3971,5978
3972,3716
3973,3542
3974,9940
3975,7316
3976,2067
3977,5695
3978,6818
3979,1789
3980,9880
3981,2097
3982,2753
3983,336
3984,266
3985,2731
3986,9011
3987,2812
3988,1267
3989,4324
3990,7944
3991,2381
3992,3673
3993,8686
3994,5001
3995,1636
3996,878
3997,1055
3998,7989
3999,5771
4000,6882
4001,7488
4002,5232
4003,5125
4004,5047
4005,6578
4006,7244
4007,1454
4008,69
4009,907
4010,5261
4011,99
4012,8780
4013,108
4014,5362
4015,60
4016,9842
4017,5501
4018,9147
4019,8370
4020,1090
4021,2420
4022,573
4023,5310
4024,1480
4025,228
4026,8698
4027,7650
4028,9572
4029,3338
4030,3572
4031,8159
4032,1726
4033,9120
4034,6807
4035,6071
4036,8774
4037,858
4038,5909
4039,1436
4040,3284
4041,2877
4042,2403
4043,5768
4044,4469
4045,486
4046,667
4047,978
4048,5083
4049,9483
4050,343
4051,8068
4052,7068
4053,3536
4054,6971
4055,309
4056,4593
4057,1228
4058,8873
4059,543
4060,2685
4061,3796
4062,4437
4063,1741
4064,441
4065,2584
4066,3405
4067,4540
4068,1289
4069,4607
4070,9387
4071,6315
4072,9925
4073,9883
4074,607
4075,2808
4076,5698
4077,2455
4078,4225
4079,7062
4080,2828
4081,7181
4082,5581
4083,8481
4084,8746
4085,3332
4086,6333
4087,4116
4088,7684
4089,5410
4090,6082
4091,2888
4092,5583
4093,4038
4094,8906
4095,595
4096,9831
4097,4602
4098,1578
4099,9881
4100,5622
4101,647
4102,660
4103,1486
4104,7238
4105,9761
4106,6390
4107,495
4108,5944
4109,24
4110,5055
4111,6815
4112,7804
4113,5402
4114,3226
4115,8331
4116,5175
4117,5828
4118,3040
4119,7347
4120,9624
4121,8037
4122,6573
4123,2527
4124,2418
4125,5843
4126,9167
4127,9389
4128,9324
4129,2241
4130,3592
4131,4677
4132,9245
4133,6100
4134,6014
4135,2967
4136,6814
4137,4642
4138,4510
4139,1154
4140,7590
4141,9981
4142,3900
4143,2142
4144,6045
4145,9187
4146,5883
4147,8329
4148,2411
4149,6976
4150,8474
4151,4053
4152,9494
4153,1367
4154,6171
4155,217
4156,2012
4157,8980
4158,9462
4159,1416
4160,3073
4161,1040
4162,2015
4163,5222
4164,8944
4165,9461
4166,7694
4167,4306
4168,7681
4169,8493
4170,6969
4171,3393
4172,9745
4173,321
4174,3675
4175,6185
4176,2124
4177,4960
4178,7777
4179,1688
4180,6572
4181,3301
4182,3526
4183,7887
4184,3418
4185,3391
4186,8008
4187,1935
4188,1800
4189,645
4190,9359
4191,4803
4192,2807
4193,2694
4194,9246
4195,7803
4196,4574
4197,2456
4198,7352
4199,6932
4200,4433
4201,6777
4202,7539
4203,7503
4204,8636
4205,810
4206,6520
4207,5148
4208,5937
4209,4776
4210,7294
4211,3026
4212,672
4213,1867
4214,7924
4215,8381
4216,1872
4217,7369
4218,2613
4219,8212
4220,9225
4221,6138
4222,7172
4223,8292
4224,682
4225,3648
4226,9927
4227,9546
4228,2834
4229,9269
4230,6544
4231,4120
4232,6453
4233,6931
4234,8942
4235,2211
4236,7179
4237,2440
4238,2217
4239,8960
4240,9509
4241,8184
4242,9674
4243,906
4244,6723
4245,6195
4246,1975
4247,7308
4248,1462
4249,4279
4250,2660
4251,9470
4252,1825
4253,2378
4254,3574
4255,4814
4256,1942
4257,3215
4258,4313
4259,5324
4260,4096
4261,3227
4262,5606
4263,2597
4264,7056
4265,1782
4266,747
4267,4805
4268,9445
4269,6962
4270,9929
4271,8773
4272,2247
4273,7043
4274,7278
4275,1756
4276,7538
4277,8676
4278,6256
4279,1788
4280,7064
4281,8724
4282,9125
4283,8417
4284,3852
4285,4019
4286,2591
4287,800
4288,1464
4289,9689
4290,2946
4291,523
4292,82
4293,5965
4294,1472
4295,8494
4296,9592
4297,5495
4298,9892
4299,2023
4300,1522
4301,2376
4302,9441
4303,4262
4304,9496
4305,7592
4306,1082
4307,241
4308,9385
4309,5618
4310,1840
4311,6099
4312,3209
4313,4683
4314,7144
4315,7894
4316,606
4317,5163
4318,2292
4319,3851
4320,5327
4321,1407
4322,6895
4323,2758
4324,1561
4325,4113
4326,2157
4327,2997
4328,4522
4329,1244
4330,3261
4331,3515
4332,8781
4333,791
4334,7711
4335,9326
4336,2794
4337,3903
4338,7627
4339,6787
4340,483
4341,5250
4342,5907
4343,4648
4344,9250
4345,2746
4346,5488
4347,9103
4348,5664
4349,1541
4350,6726
4351,2513
4352,3334
4353,4448
4354,3175
4355,1639
4356,1735
4357,3278
4358,7731
4359,655
4360,4079
4361,9405
4362,1505
4363,4778
4364,5761
4365,2383
4366,715
4367,805
4368,3621
4369,7586
4370,9740
4371,8998
4372,87
4373,3588
4374,4890
4375,8299
4376,8315
4377,8451
4378,2388
4379,7541
4380,1940
4381,252
4382,6065
4383,3328
4384,9563
4385,379
4386,1598
4387,9276
4388,1563
4389,3957
4390,1155
4391,1812
4392,2550
4393,7489
4394,4560
4395,3785
4396,7279
4397,2525
4398,1282
4399,8860
4400,7570
4401,8328
4402,5018
4403,9965
4404,8470
4405,6397
4406,2066
4407,2407
4408,6863
4409,8911
4410,2928
4411,3988
4412,5626
4413,3583
4414,8563
4415,4619
4416,2491
4417,9232
4418,2547
4419,4147
4420,5950
4421,6331
4422,5683
4423,4470
4424,5027
4425,7363
4426,14
4427,6530
4428,6958
4429,3041
4430,1926
4431,5115
4432,6211
4433,5072
4434,414
4435,9651
4436,6367
4437,969
4438,8533
4439,9986
4440,6270
4441,5472
4442,3613
4443,4070
4444,2899
4445,3641
4446,3133
4447,2071
4448,5849
4449,8771
4450,3960
4451,8770
4452,9460
4453,5925
4454,322
4455,6717
4456,3842
4457,6423
4458,7881
4459,1065
4460,6545
4461,6034
4462,627
4463,7386
4464,7973
4465,691
4466,9962
4467,9308
4468,2813
4469,8699
4470,3998
4471,7439
4472,6724
4473,326
4474,10
4475,6357
4476,7509
4477,6949
4478,9583
4479,9662
4480,5229
4481,2993
4482,2039
4483,240
4484,1107
4485,8661
4486,8333
4487,2320
4488,3368
4489,104
4490,6076
4491,1355
4492,6449
4493,8543
4494,9079
4495,6577
4496,4641
4497,2079
4498,4348
4499,9723
4500,418
4501,6705
4502,5875
4503,9212
4504,5502
4505,5977
4506,170
4507,3987
4508,6929
4509,9418
4510,9582
4511,7945
4512,6614
4513,3538
4514,3020
4515,4474
4516,2270
4517,4978
4518,2664
4519,9703
4520,5562
4521,7954
4522,6679
4523,6979
4524,7072
4525,5446
4526,2974
4527,6159
4528,1826
4529,2583
4530,7632
4531,8358
4532,8625
4533,3077
4534,6853
4535,4717
4536,4613
4537,5712
4538,2927
4539,865
4540,4375
4541,5652
4542,1488
4543,4817
4544,8569
4545,6543
4546,6017
4547,6174
4548,5073
4549,8617
4550,434
4551,8354
4552,8146
4553,139
4554,1748
4555,2279
4556,9595
4557,5565
4558,3958
4559,2501
4560,7987
4561,9325
4562,8608
4563,9230
4564,260
4565,4125
4566,9657
4567,1047
4568,5676
4569,6394
4570,177
4571,448
4572,9581
4573,5440
4574,3756
4575,9555
4576,1120
4577,2333
4578,3907
4579,4456
4580,938
4581,6146
4582,6269
4583,753
4584,2785
4585,6811
4586,5091
4587,5893
4588,927
4589,4740
4590,8039
4591,7774
4592,5478
4593,2051
4594,6756
4595,7090
4596,8756
4597,7325
4598,6551
4599,3433
4600,9475
4601,7409
4602,3437
4603,3616
4604,930
4605,5038
4606,3372
4607,1281
4608,9635
4609,6407
4610,5545
4611,8568
4612,2291
4613,4649
4614,1910
4615,2216
4616,3007
4617,6995
4618,4616
4619,6941
4620,6900
4621,8513
4622,9589
4623,5623
4624,271
4625,7818
4626,5392
4627,4265
4628,3305
4629,537
4630,5741
4631,2858
4632,3754
4633,6910
4634,1438
4635,6557
4636,2140
4637,5262
4638,7302
4639,1819
4640,8274
4641,3217
4642,147
4643,3143
4644,2299
4645,162
4646,1429
4647,2150
4648,895
4649,7312
4650,5298
4651,7734
4652,3403
4653,6152
4654,351
4655,3058
4656,4640
4657,7596
4658,1675
4659,9413
4660,7099
4661,2317
4662,527
4663,4749
4664,3130
4665,249
4666,616
4667,6246
4668,4049
4669,8932
4670,7069
4671,6744
4672,8841
4673,3347
4674,68
4675,7464
4676,9682
4677,7057
4678,6117
4679,883
4680,615
4681,5356
4682,2842
4683,6798
4684,3216
4685,847
4686,8677
4687,5884
4688,6854
4689,3955
4690,2729
4691,4463
4692,9085
4693,9543
4694,4443
4695,6037
4696,6824
4697,2043
4698,9728
4699,888
4700,9505
4701,1314
4702,776
4703,453
4704,8854
4705,4962
4706,1760
4707,4012
4708,4031
4709,6943
4710,8769
4711,4155
4712,4346
4713,5219
4714,9005
4715,5521
4716,3235
4717,3
4718,6196
4719,8615
4720,8089
4721,6327
4722,4380
4723,7037
4724,261
4725,7776
4726,7550
4727,2561
4728,9261
4729,2790
4730,591
4731,5706
4732,6532
4733,8968
4734,2610
4735,119
4736,4258
4737,9830
4738,7907
4739,8646
4740,1204
4741,3449
4742,8609
4743,1574
4744,8731
4745,1025
4746,2986
4747,9839
4748,3864
4749,5182
4750,3149
4751,9520
4752,7174
4753,3691
4754,2510
4755,5111
4756,3463
4757,4236
4758,1134
4759,5525
4760,479
4761,244
4762,4016
4763,8630
4764,1737
4765,1234
4766,4131
4767,9630
4768,8967
4769,6732
4770,1887
4771,307
4772,6426
4773,5090
4774,7438
4775,1499
4776,943
4777,8082
4778,3930
4779,1999
4780,3528
4781,172
4782,6372
4783,7274
4784,7708
4785,5986
4786,5709
4787,5094
4788,8963
4789,7713
4790,3667
4791,9213
4792,1994
4793,4513
4794,1125
4795,7692
4796,3931
4797,7579
4798,555
4799,1958
4800,2497
4801,3505
4802,1834
4803,654
4804,838
4805,9332
4806,9769
4807,8740
4808,7210
4809,1745
4810,2996
4811,9356
4812,6621
4813,3480
4814,446
4815,3876
4816,9050
4817,2891
4818,1095
4819,8913
4820,6975
4821,7512
4822,4199
4823,9687
4824,9438
4825,1164
4826,7528
4827,4638
4828,6294
4829,7434
4830,4173
4831,9151
4832,6745
4833,1705
4834,934
4835,4309
4836,8982
4837,6008
4838,7258
4839,8193
4840,8362
4841,4287
4842,638
4843,6182
4844,1067
4845,6348
4846,9522
4847,4937
4848,2923
4849,8152
4850,4178
4851,3552
4852,7814
4853,2815
4854,4426
4855,8881
4856,9402
4857,9915
4858,3545
4859,8400
4860,1206
4861,4733
4862,1565
4863,7744
4864,8495
4865,9474
4866,8875
4867,3329
4868,5725
4869,3671
4870,9072
4871,3826
4872,2835
4873,600
4874,1177
4875,3560
4876,9944
4877,2822
4878,9849
4879,833
4880,1823
4881,6832
4882,1133
4883,4444
4884,4077
4885,7850
4886,2837
4887,2935
4888,2218
4889,4460
4890,8447
4891,2948
4892,368
4893,5251
4894,3665
4895,8880
4896,8165
4897,471
4898,5515
4899,1220
4900,3601
4901,656
4902,484
4903,6391
4904,9607
4905,111
4906,2820
4907,3429
4908,3408
4909,428
4910,7707
4911,7046
4912,2738
4913,5774
4914,9414
